IDCode,WSU LIFETIME GIVING,WSU YEARS OF GIVING,ASSETS,RECORD TYPE CODE,Number of relationships,Gender,Velocity35Score,Velocity57Score,AlumniCode,SportCode,GreekCode,ParticipationScore,AssetClass
6046,200,2,1026300,AL,0,F,0,0,1,0,0,0,Very High
3648,5500,10,1026000,AL,1,M,0,0,1,0,0,0,Very High
1714,3798,27,1026000,AL,2,M,52,54,1,0,0,0,Very High
5153,850,4,1025500,FR,2,M,29,41,0,0,0,0,Very High
918,1840,16,1025500,AL,2,M,33,75,1,0,1,1,Very High
4425,2000,8,1025290,FR,1,M,0,0,0,0,0,0,Very High
6301,100,2,1025250,AL,5,M,0,0,1,0,0,0,Very High
1252,12294,24,1025070,AL,3,F,74,70,1,0,1,1,Very High
5860,300,2,1025000,FP,2,F,0,0,0,0,0,0,Very High
3051,10620,22,1025000,AL,1,M,100,83,1,0,0,0,Very High
957,9470,18,1024500,AL,1,F,44,72,1,0,0,0,Very High
5494,525,3,1024000,AL,0,M,0,0,1,0,1,1,Very High
2546,588,6,1023000,AL,1,M,,,1,1,,1,Very High
3932,3725,8,1022500,AL,1,M,0,0,1,0,0,0,Very High
5206,800,1,1022000,FR,1,M,0,0,0,0,0,0,Very High
4487,1875,28,1022000,AL,0,M,0,0,1,0,0,0,Very High
3794,4495,32,1021890,AL,0,F,94,92,1,0,0,0,Very High
6310,100,2,1021500,AL,1,F,0,0,1,0,0,0,Very High
2834,56030,8,1021000,FP,2,F,62,90,0,0,0,0,Very High
3806,4440,33,1021000,AL,1,F,48,80,1,0,0,0,Very High
6103,190,8,1020700,AL,1,M,0,0,1,0,0,0,Very High
4939,1095,13,1020600,AL,1,M,0,0,1,0,0,0,Very High
5858,300,2,1020500,FP,1,M,0,0,0,0,0,0,Very High
6447,50,1,1020000,AL,1,M,0,0,1,0,1,1,Very High
4687,1485,13,1019172,AL,1,M,0,0,1,0,0,0,Very High
4720,1433,17,1019000,AL,1,F,0,57,1,0,1,1,Very High
1180,14825,38,1018821,AL,6,M,22,10,1,0,1,1,Very High
4194,2679.5,13,1018500,AL,0,M,0,0,1,0,1,1,Very High
5644,450,10,1018239,AL,1,M,100,100,1,0,1,1,Very High
4739,1400,16,1017920,AL,1,F,0,31,1,0,0,0,Very High
5769,355,11,1017800,AL,1,F,0,0,1,0,1,1,Very High
3220,18707.5,28,1017500,AL,2,M,0,25,1,0,0,0,Very High
6340,100,1,1017000,FR,1,M,0,0,0,0,0,0,Very High
3681,5250,24,1017000,AL,2,M,0,0,1,0,1,1,Very High
5582,495,9,1016493,AL,0,M,0,0,1,0,1,1,Very High
6670,0.29,1,1016081,AL,3,F,0,0,1,0,0,0,Very High
100,16680,27,1015847,AL,0,F,100,80,1,0,0,0,Very High
3446,8225,13,1015780,AL,5,M,0,100,1,0,1,1,Very High
6538,40,4,1015068,AL,0,M,0,0,1,0,0,0,Very High
7057,0,0,1015000,AL,,F,0,0,1,0,1,1,Very High
7189,0,0,1014784,ST,1,M,0,0,0,0,0,0,Very High
6263,100,2,1014500,FP,2,F,0,0,0,0,0,0,Very High
374,50800,16,1014500,AL,6,M,64,61,1,1,1,2,Very High
4164,2775,23,1014200,AL,0,M,45,75,1,0,0,0,Very High
2430,5775,6,1014100,FR,1,M,0,0,0,0,0,0,Very High
6861,0,0,1013500,AL,,M,0,0,1,0,0,0,Very High
3151,22125,9,1013100,FR,0,M,0,0,0,0,0,0,Very High
3906,3935,45,1012522,AL,1,M,62,56,1,0,0,0,Very High
3943,3637.5,15,1011629,AL,1,M,0,100,1,0,0,0,Very High
4053,3180,23,1011490,AL,2,M,0,7,1,0,0,0,Very High
5341,656,12,1011475,AL,4,M,0,0,1,0,0,0,Very High
2330,33729,19,1011000,AL,7,F,50,92,1,0,1,1,Very High
7231,0,0,1011000,AL,,M,0,0,1,0,0,0,Very High
7251,0,0,1010874,FR,,F,0,0,0,0,0,0,Very High
3232,18060,34,1009500,AL,2,M,77,89,1,0,1,1,Very High
7038,0,0,1009000,FP,2,M,0,0,0,0,0,0,Very High
2015,95405,28,1008000,AL,4,M,45,79,1,1,0,1,Very High
4979,1037,18,1007740,FR,1,M,60,71,0,0,0,0,Very High
4136,2885,16,1006815,FR,1,M,60,57,0,0,0,0,Very High
4621,1600,14,1006400,AL,1,F,100,73,1,0,0,0,Very High
604,42252,46,1006000,AL,3,M,63,73,1,0,0,0,Very High
6335,100,4,1006000,AL,1,F,0,0,1,0,1,1,Very High
5837,320,8,1006000,AL,1,M,0,0,1,0,0,0,Very High
5568,500,1,1005600,FR,0,M,0,0,0,0,0,0,Very High
6360,90,1,1005000,FP,2,M,0,0,0,0,0,0,Very High
6835,0,0,1004500,FR,,M,0,0,0,0,0,0,Very High
4321,2275,26,1004000,AL,1,M,0,0,1,0,0,0,Very High
5749,370,7,1003500,AL,2,M,50,100,1,0,1,1,Very High
6621,20,1,1003400,FP,2,M,0,0,0,0,0,0,Very High
4048,3195,10,1003355,AL,1,F,7,37,1,0,1,1,Very High
490,4295,27,1003080,AL,1,M,,,1,,,1,Very High
3919,3815,23,1003000,AL,1,M,75,89,1,0,0,0,Very High
6883,0,0,1002500,AL,,M,0,0,1,0,0,0,Very High
1187,17121.63,28,1002000,AL,1,M,57,70,1,1,1,2,Very High
5628,452.5,8,1001595,AL,0,M,94,100,1,0,1,1,Very High
1323,59592.59,25,1001000,AL,0,M,50,100,1,0,0,0,Very High
993,219164.5,36,1000900,AL,3,M,59,82,1,1,1,2,Very High
6558,30.5,3,1000500,AL,1,M,0,0,1,0,1,1,Very High
239,51635.5,29,1000000,AL,2,M,68,84,1,1,1,2,Very High
5050,1000,3,1000000,FR,1,M,0,0,0,0,0,0,Very High
3523,6900,14,1000000,AL,1,M,0,0,1,0,1,1,Very High
4233,2530.05,38,1000000,AL,1,F,75,60,1,0,0,0,Very High
6279,100,5,1000000,AL,2,M,0,0,1,0,1,1,Very High
2960,33696.35,38,1000000,AL,2,M,63,82,1,0,0,0,Very High
6539,40,2,1000000,AL,1,M,0,0,1,0,1,1,Very High
3416,8720,26,999603,AL,3,M,50,100,1,0,0,0,Moderate
6575,25,1,999500,FR,1,M,0,0,0,0,0,0,Moderate
2441,4606,7,998730,AL,3,M,,,1,,,0,Moderate
6868,0,0,998500,AL,1,F,0,0,1,0,0,0,Moderate
4022,3310,5,998000,AL,1,M,0,100,1,0,0,0,Moderate
6885,0,0,997822,AL,,M,0,0,1,0,0,0,Moderate
6788,0,0,997600,AL,1,M,0,0,1,0,0,0,Moderate
6897,0,0,995680,AL,,M,0,0,1,0,1,1,Moderate
3920,3809.96,39,994610,AL,1,M,50,46,1,0,1,1,Moderate
4794,1295,26,994500,AL,1,M,60,71,1,0,1,1,Moderate
6229,110,2,994000,AL,1,M,0,0,1,0,0,0,Moderate
7028,0,0,992500,FP,2,M,0,0,0,0,0,0,Moderate
4915,1109,22,992500,AL,0,F,0,0,1,0,0,0,Moderate
1612,3087.5,11,992221,AL,1,M,0,0,1,0,1,1,Moderate
4831,1240,4,991534,AL,1,M,0,0,1,0,1,1,Moderate
634,136518.02,8,991226,AL,3,M,100,37,1,1,0,1,Moderate
4119,2955,33,991000,AL,4,M,57,67,1,1,1,2,Moderate
4069,3105,5,990500,FP,2,M,0,0,0,0,0,0,Moderate
463,102660,10,990132,AL,1,M,100,1,1,0,1,1,Moderate
3660,5428,16,990000,AL,10,M,0,0,1,0,0,0,Moderate
3853,4200,3,989500,FR,1,M,0,0,0,0,0,0,Moderate
5767,357.5,11,989000,AL,1,M,100,100,1,0,0,0,Moderate
3061,25339,20,989000,AL,2,M,69,86,1,0,1,1,Moderate
1693,2362,15,988500,AL,0,F,0,0,1,0,0,0,Moderate
240,44683,14,988487,FR,2,M,58,81,0,0,0,0,Moderate
1470,106540,53,988300,AL,4,M,75,5,1,0,0,0,Moderate
6971,0,0,988000,FP,3,M,0,0,0,0,0,0,Moderate
5605,475,3,987600,FP,2,M,0,0,0,0,0,0,Moderate
1378,46.26,1,987000,AL,0,F,,,1,,,0,Moderate
1014,5889463.09,22,986852,AL,4,M,64,86,1,0,0,0,Moderate
3940,3653,24,985572,AL,2,M,0,0,1,0,0,0,Moderate
5995,235,5,985500,AL,1,F,0,50,1,0,1,1,Moderate
3319,11070,12,984750,AL,1,M,0,0,1,0,0,0,Moderate
4985,1030,6,984552,FR,1,M,40,100,0,0,0,0,Moderate
6280,100,2,983500,FP,0,M,0,0,0,0,0,0,Moderate
4661,1520,25,983020,AL,1,F,10,59,1,0,0,0,Moderate
6244,105,3,981000,AL,1,M,0,0,1,0,0,0,Moderate
5645,450,11,980500,AL,1,M,0,0,1,0,0,0,Moderate
2042,16871,21,980500,AL,1,M,0,67,1,0,0,0,Moderate
6137,150.19,3,979000,AL,1,F,0,100,1,0,0,0,Moderate
1000,81163.7,23,978891,AL,3,M,47,80,1,0,1,1,Moderate
4805,1275,19,978000,AL,1,F,0,0,1,0,0,0,Moderate
6679,0,0,977300,AL,,F,0,0,1,0,0,0,Moderate
6358,90,4,976670,FP,2,M,0,0,0,0,0,0,Moderate
5631,450,2,976500,AL,0,M,0,0,1,0,0,0,Moderate
793,53350.5,8,976406,FR,2,M,0,0,0,0,0,0,Moderate
6391,75,2,976000,FP,2,M,0,0,0,0,0,0,Moderate
4561,1710,19,976000,AL,6,M,54,78,1,0,1,1,Moderate
152,80151.67,17,975500,FR,1,M,48,98,0,0,0,0,Moderate
4899,1126,10,975300,AL,1,M,0,0,1,0,0,0,Moderate
6395,75,3,975000,AL,0,M,0,0,1,0,0,0,Moderate
5335,665,7,975000,AL,0,M,0,0,1,0,0,0,Moderate
6717,0,0,974500,FR,,M,0,0,0,0,0,0,Moderate
2148,42.5,2,974500,AL,0,M,0,100,1,0,0,0,Moderate
4357,2195,31,973866,AL,2,M,58,71,1,0,0,0,Moderate
2943,35260,32,973300,AL,6,F,28,72,1,0,1,1,Moderate
1125,3573.81,21,972870,AL,2,M,,,1,,,0,Moderate
1685,87100,11,972500,AL,1,M,58,92,1,0,0,0,Moderate
3333,10146,9,972090,FP,3,M,57,100,0,0,0,0,Moderate
5706,400,2,971500,AL,1,M,0,0,1,0,0,0,Moderate
6141,150,2,971400,FP,2,M,0,0,0,0,0,0,Moderate
600,30860,10,971300,FP,2,M,0,0,0,0,0,0,Moderate
6145,150,2,971000,FP,2,M,0,0,0,0,0,0,Moderate
467,63519,42,971000,AL,1,M,65,74,1,0,0,0,Moderate
3984,3480,32,970600,AL,2,M,50,100,1,0,0,0,Moderate
1755,4315,26,970324,AL,2,M,,,1,,,1,Moderate
5634,450,1,970000,FR,1,M,0,0,0,0,0,0,Moderate
6516,50,1,970000,FP,2,M,0,0,0,0,0,0,Moderate
83,5275,35,969300,AL,1,M,33,43,1,0,1,1,Moderate
2863,48577,38,967438,AL,3,M,77,81,1,0,0,0,Moderate
4552,1750,4,966600,FR,0,M,0,0,0,0,0,0,Moderate
2898,41936,30,966500,AL,1,M,63,55,1,0,0,0,Moderate
2094,24529.96,34,965875,AL,1,M,42,63,1,0,0,0,Moderate
1247,75929,26,964000,AL,1,M,29,88,1,0,0,0,Moderate
2260,91357.5,19,963730,AL,5,F,99,94,1,0,0,0,Moderate
5336,660,2,963500,FP,2,M,0,0,0,0,0,0,Moderate
4315,2296,23,962690,AL,1,M,0,100,1,0,1,1,Moderate
6591,25,1,962264,AL,0,M,0,0,1,0,0,0,Moderate
2228,12725,19,962000,FD,1,M,37,70,0,0,1,1,Moderate
5297,700,2,961500,FP,2,M,0,0,0,0,0,0,Moderate
5896,285,7,961290,FR,0,F,59,88,0,0,0,0,Moderate
3814,4380,24,960672,AL,1,M,62,75,1,0,1,1,Moderate
5263,728,1,960415,FR,1,M,0,0,0,0,0,0,Moderate
3627,5745.1,36,960000,AL,9,M,0,0,1,0,0,0,Moderate
6121,170,3,960000,AL,1,M,0,0,1,0,1,1,Moderate
5987,240,7,960000,AL,1,F,0,0,1,0,0,0,Moderate
2040,709336,24,957811,AL,3,M,79,86,1,0,0,0,Moderate
4276,2435,33,956841,AL,1,M,70,53,1,0,0,0,Moderate
3895,3990,14,955500,AL,1,M,100,50,1,0,0,0,Moderate
118,27136.82,38,955415,AL,2,F,69,87,1,0,1,1,Moderate
1772,2525,11,955050,AL,1,M,,,1,,,0,Moderate
1733,2320,5,955000,AL,1,M,,,1,,,1,Moderate
1664,50500,25,954500,AL,0,M,50,71,1,0,0,0,Moderate
2821,61390.99,15,954000,AL,4,F,0,0,1,0,1,1,Moderate
102,10081.9,17,953500,AL,7,M,19,100,1,0,0,0,Moderate
4051,3185,15,953500,AL,1,M,0,0,1,0,0,0,Moderate
3836,4280,32,953000,AL,2,M,45,73,1,0,1,1,Moderate
5632,450,4,951693,FR,1,M,0,0,0,0,0,0,Moderate
6449,50,1,951000,PA,1,M,0,100,0,0,0,0,Moderate
4139,2865,33,950500,AL,3,M,100,100,1,1,1,2,Moderate
4953,1070,7,949214,AL,0,F,0,0,1,0,0,0,Moderate
5185,810,23,949021,AL,10,M,50,39,1,0,1,1,Moderate
6347,95.5,4,948770,AL,2,F,0,0,1,0,0,0,Moderate
4142,2855,22,948500,AL,1,F,100,42,1,0,0,0,Moderate
7303,0,0,948500,AL,,F,0,0,1,0,1,1,Moderate
1156,4980.8,22,946624,AL,2,M,100,100,1,0,1,1,Moderate
5624,460,5,946500,FP,3,M,0,0,0,0,0,0,Moderate
5723,394,15,946100,AL,1,M,0,67,1,0,0,0,Moderate
1972,3265,14,946000,AL,1,M,,,1,,,0,Moderate
3997,3420,36,946000,AL,1,F,71,88,1,0,0,0,Moderate
3669,5375,11,945500,AL,0,F,0,0,1,0,1,1,Moderate
3888,4000,2,945060,AL,1,M,0,0,1,0,0,0,Moderate
4781,1305,10,945000,AL,0,M,0,100,1,0,1,1,Moderate
3569,6330,12,945000,AL,0,M,0,0,1,0,1,1,Moderate
4503,1840,13,945000,AL,3,M,0,0,1,0,1,1,Moderate
5175,830,14,944500,AL,1,M,33,61,1,0,0,0,Moderate
5293,700,3,943500,AL,1,M,0,0,1,0,0,0,Moderate
5766,360,23,943230,AL,0,M,0,100,1,0,0,0,Moderate
4925,1100,13,943000,AL,2,M,0,0,1,0,1,1,Moderate
6554,35,1,942750,FP,2,M,0,0,0,0,0,0,Moderate
979,1365,7,942500,AL,2,M,0,0,1,0,0,0,Moderate
3938,3670,11,942500,AL,1,M,14,100,1,0,0,0,Moderate
7123,0,0,942000,FP,1,M,0,0,0,0,0,0,Moderate
435,290,3,941960,AL,2,M,,,1,,,0,Moderate
3315,11150,15,940000,AL,0,F,2,89,1,0,0,0,Moderate
2272,19998,26,940000,AL,2,F,99,80,1,0,1,1,Moderate
5433,570,5,939706,FR,1,M,0,26,0,0,0,0,Moderate
3223,18578,45,939400,AL,1,M,54,51,1,0,0,0,Moderate
4491,1866.5,20,939080,AL,2,M,0,0,1,0,1,1,Moderate
6380,80,5,939000,AL,1,M,0,0,1,0,1,1,Moderate
6172,145,3,939000,AL,1,M,0,0,1,0,1,1,Moderate
6131,160,4,938744,AL,2,F,0,0,1,0,1,1,Moderate
4583,1670.34,12,938300,AL,2,M,0,0,1,1,1,2,Moderate
4622,1595,15,938110,AL,1,M,51,100,1,0,0,0,Moderate
6294,100,1,938000,FR,0,F,0,0,0,0,0,0,Moderate
4218,2597.5,19,937597,AL,0,M,0,0,1,0,1,1,Moderate
2966,32535,30,937052,AL,1,M,98,92,1,0,0,0,Moderate
6995,0,0,936763,FP,2,M,0,0,0,0,0,0,Moderate
6072,200,1,936500,FP,2,M,0,0,0,0,0,0,Moderate
6588,25,1,936000,AL,0,M,0,0,1,0,1,1,Moderate
1863,6145,18,935501,AL,1,F,95,100,1,0,1,1,Moderate
725,1575,6,934510,FR,1,M,,,0,,,0,Moderate
2477,1083435.27,11,934332,FR,3,M,49,55,0,0,0,0,Moderate
2916,39065,32,934270,AL,2,M,55,59,1,0,0,0,Moderate
2194,7758.2,14,934000,FD,3,M,20,87,0,0,0,0,Moderate
6572,28,1,933800,FP,1,M,0,0,0,0,0,0,Moderate
2602,30168,5,933471,FR,1,M,0,50,0,0,0,0,Moderate
1804,5050,5,932688,FD,1,M,33,100,0,0,1,1,Moderate
1419,515,11,932025,AL,1,M,,,1,,,0,Moderate
5513,509,6,931980,FR,1,M,0,67,0,0,0,0,Moderate
4724,1425,6,931000,AL,1,M,0,0,1,0,0,0,Moderate
2110,10765,11,931000,AL,0,M,100,100,1,0,0,0,Moderate
3497,7265,42,931000,AL,1,M,60,79,1,0,1,1,Moderate
3762,4750,17,930800,AL,4,M,27,74,1,0,1,1,Moderate
2044,21868.5,20,930000,AL,2,M,66,87,1,0,1,1,Moderate
3950,3600,16,930000,AL,2,M,0,0,1,0,1,1,Moderate
7076,0,0,929500,FP,2,M,0,0,0,0,0,0,Moderate
5132,895,21,929073,AL,1,M,28,71,1,0,1,1,Moderate
1917,5585,26,929000,AL,2,M,78,82,1,0,0,0,Moderate
3357,9878,40,928190,AL,1,M,65,75,1,0,0,0,Moderate
4864,1180,31,928000,AL,0,F,33,60,1,0,1,1,Moderate
2970,32400,2,927500,FR,2,F,100,100,0,0,0,0,Moderate
4437,1976,14,927500,AL,2,M,0,0,1,0,0,0,Moderate
6330,100,1,927163,FR,1,M,0,0,0,0,0,0,Moderate
4330,2250,3,925000,AL,1,M,0,0,1,0,1,1,Moderate
5919,268,3,924000,FP,3,M,0,0,0,0,0,0,Moderate
4351,2210,32,923844,AL,0,M,62,100,1,0,0,0,Moderate
6241,105,6,923557,AL,1,M,0,0,1,0,0,0,Moderate
4688,1480,22,923500,AL,1,M,33,28,1,0,0,0,Moderate
2428,1600,5,923041,FR,0,F,,,0,,,0,Moderate
1058,63785,47,922500,AL,1,M,60,78,1,0,0,0,Moderate
651,2155,11,922500,FP,2,F,0,0,0,0,0,0,Moderate
4594,1641,17,922500,AL,3,M,57,83,1,0,0,0,Moderate
6596,25,1,921000,AL,0,M,0,0,1,0,1,1,Moderate
1830,63094,19,921000,AL,5,M,50,73,1,0,0,0,Moderate
1087,98869.92,22,920500,AL,2,M,48,61,1,0,0,0,Moderate
7100,0,0,920500,FP,1,M,0,0,0,0,0,0,Moderate
6576,25,1,920234,AL,1,F,0,0,1,0,1,1,Moderate
2221,57514.45,24,919000,FR,1,F,60,91,0,0,0,0,Moderate
5794,350,2,916500,AL,0,M,0,0,1,0,0,0,Moderate
5320,688,19,916000,AL,1,M,0,0,1,0,0,0,Moderate
4829,1240,14,913000,AL,1,M,0,0,1,0,0,0,Moderate
5625,460,8,913000,AL,1,F,0,0,1,0,0,0,Moderate
6528,45,4,912200,AL,0,F,0,0,1,0,1,1,Moderate
6142,150,2,912080,FR,1,M,0,0,0,0,0,0,Moderate
101,14011,23,912000,AL,4,M,62,100,1,0,0,0,Moderate
3644,5551,46,912000,FD,1,M,71,100,0,0,1,1,Moderate
4362,2170,17,911800,AL,3,M,0,34,1,1,1,2,Moderate
1652,1877,30,911780,AL,1,M,,,1,,,0,Moderate
3596,6000,2,911500,FR,1,F,0,100,0,0,0,0,Moderate
2751,12685,41,911100,AL,1,M,59,85,1,1,1,2,Moderate
5980,250,2,910000,FR,0,M,0,0,0,0,0,0,Moderate
4082,3075,15,908839,AL,1,M,50,69,1,0,1,1,Moderate
3987,3459.21,11,908379,AL,1,M,36,82,1,0,0,0,Moderate
4286,2400,6,907500,FD,6,M,60,83,0,0,0,0,Moderate
5976,250,1,907400,FP,2,M,0,0,0,0,0,0,Moderate
6454,50,1,907000,AL,0,M,0,0,1,0,1,1,Moderate
5227,755,8,906882,AL,1,M,0,0,1,0,0,0,Moderate
5662,431,14,906000,AL,1,F,0,0,1,0,1,1,Moderate
4900,1125,7,905000,FP,2,F,0,0,0,0,0,0,Moderate
2003,10530,33,903500,AL,1,M,71,95,1,0,1,1,Moderate
4087,3050,10,903450,FD,1,M,61,62,0,0,1,1,Moderate
6223,116,1,903351,FP,3,F,0,0,0,0,0,0,Moderate
5557,500,1,903140,FP,2,M,0,0,0,0,0,0,Moderate
1643,20440,19,903061,AL,1,M,43,97,1,0,0,0,Moderate
2270,2935,19,902365,AL,1,M,,,1,,,0,Moderate
5327,675,1,902102,FR,0,M,0,100,0,0,0,0,Moderate
280,20386.69,7,902020,FA,2,M,30,45,0,0,0,0,Moderate
3467,7802.5,23,901500,AL,1,F,69,69,1,0,0,0,Moderate
4124,2940,28,901500,AL,0,F,67,60,1,0,0,0,Moderate
3896,3990,21,901000,AL,1,M,79,48,1,0,1,1,Moderate
2909,39968,40,900500,AL,1,F,47,98,1,0,1,1,Moderate
5426,577,11,899700,AL,0,F,33,60,1,0,0,0,Moderate
6135,155,4,898518,AL,0,F,0,0,1,0,0,0,Moderate
4238,2507.5,16,898000,AL,1,M,0,0,1,0,0,0,Moderate
3298,11732.5,28,897687,AL,1,M,2,95,1,0,1,1,Moderate
3384,9226,28,897677,AL,2,F,75,89,1,0,0,0,Moderate
6430,59,1,896500,AL,0,M,0,0,1,0,0,0,Moderate
924,315460.88,31,895500,AL,1,F,55,66,1,0,0,0,Moderate
3893,3993.32,20,894734,AL,2,M,61,98,1,0,0,0,Moderate
5927,260,7,894500,AL,1,M,0,0,1,0,0,0,Moderate
2135,1045,2,894500,AL,1,M,,,1,,,0,Moderate
4782,1301,15,894370,AL,3,M,46,90,1,0,0,0,Moderate
5633,450,6,894000,AL,1,M,0,0,1,0,1,1,Moderate
4728,1417.5,20,894000,AL,2,F,0,33,1,0,0,0,Moderate
5772,355,9,893500,AL,0,M,0,0,1,0,1,1,Moderate
4061,3150,16,893000,FP,2,M,60,71,0,0,0,0,Moderate
6134,155,3,893000,AL,1,M,0,0,1,0,0,0,Moderate
633,60592,28,892800,AL,4,M,100,8,1,0,1,1,Moderate
6735,0,0,892500,FR,2,F,0,0,0,0,0,0,Moderate
2700,14202.5,41,892500,AL,0,F,47,70,1,0,1,1,Moderate
1780,7251,19,892000,AL,1,F,43,63,1,0,1,1,Moderate
6850,0,0,891981,FR,1,M,0,0,0,0,0,0,Moderate
6000,230,3,891978,FR,0,M,0,0,0,0,0,0,Moderate
6542,35,2,891876,AL,1,M,0,0,1,0,0,0,Moderate
6329,100,1,891500,AL,0,F,100,100,1,0,0,0,Moderate
136,12600,20,891000,AL,3,F,76,8,1,0,1,1,Moderate
1671,7020,16,891000,FD,1,M,55,86,0,0,0,0,Moderate
5343,651,12,889500,AL,1,F,0,75,1,0,0,0,Moderate
2575,31200,1,889352,FP,3,M,0,0,0,0,0,0,Moderate
721,750,5,889200,FP,3,M,0,0,0,0,0,0,Moderate
6222,117,1,888270,FP,2,M,0,0,0,0,0,0,Moderate
2907,40000,1,887500,FP,3,M,0,0,0,0,0,0,Moderate
4823,1250,17,887500,AL,1,M,91,92,1,0,0,0,Moderate
3883,4030,30,886150,AL,1,M,91,66,1,0,0,0,Moderate
2421,44012.54,16,885300,AL,3,M,14,56,1,0,0,0,Moderate
596,55488,6,884350,FR,1,M,0,0,0,0,0,0,Moderate
5405,600,3,884100,FR,0,M,0,0,0,0,0,0,Moderate
3736,4965,16,883000,AL,1,F,0,0,1,0,1,1,Moderate
1023,865,14,883000,AL,5,M,0,50,1,0,1,1,Moderate
5931,260,3,882500,AL,0,F,0,0,1,0,0,0,Moderate
96,304580.28,47,882000,AL,3,M,63,67,1,0,0,0,Moderate
5798,350,2,882000,FP,2,F,0,0,0,0,0,0,Moderate
3966,3540,31,881191,AL,1,M,50,66,1,0,1,1,Moderate
6169,145.9,3,880000,AL,0,F,0,0,1,0,0,0,Moderate
1567,12575,5,879800,AL,1,M,20,100,1,0,0,0,Moderate
6973,0,0,879550,FP,3,M,0,0,0,0,0,0,Moderate
2836,54230,19,879300,AL,1,F,53,68,1,0,1,1,Moderate
7269,0,0,878700,FR,,M,0,0,0,0,0,0,Moderate
1045,67146.22,32,878683,AL,6,M,57,70,1,0,1,1,Moderate
4752,1380,10,878318,AL,2,M,0,0,1,0,0,0,Moderate
6464,50,1,877500,FP,2,M,0,0,0,0,0,0,Moderate
2687,14599.85,38,877500,AL,3,M,79,100,1,0,1,1,Moderate
3502,7200,28,877500,AL,1,M,70,93,1,0,0,0,Moderate
6974,0,0,877000,AL,,F,0,0,1,0,1,1,Moderate
4453,1950,8,877000,AL,1,M,0,0,1,1,1,2,Moderate
4815,1257.5,7,876000,AL,1,M,0,100,1,0,0,0,Moderate
3445,8235,24,874528,AL,1,M,58,71,1,0,1,1,Moderate
7270,0,0,874100,FR,,M,0,0,0,0,0,0,Moderate
4778,1310,23,874000,AL,0,F,0,0,1,0,0,0,Moderate
7081,0,0,874000,AL,,M,0,0,1,0,1,1,Moderate
4091,3045,27,873500,AL,1,M,43,80,1,0,0,0,Moderate
4537,1780,34,873000,AL,1,M,50,48,1,0,0,0,Moderate
6058,200,2,872811,FR,0,F,0,0,0,0,0,0,Moderate
2627,198716,26,872700,AL,1,M,57,34,1,0,1,1,Moderate
7051,0,0,871500,FP,4,M,0,0,0,0,0,0,Moderate
5696,400,5,871000,FP,2,M,0,50,0,0,0,0,Moderate
7062,0,0,871000,FP,2,M,0,0,0,0,0,0,Moderate
3566,6350,34,869500,AL,1,M,56,69,1,0,0,0,Moderate
3872,4080,36,869230,AL,1,M,9,42,1,0,1,1,Moderate
5272,720,24,868519,AL,1,M,0,100,1,0,0,0,Moderate
6551,35,1,867000,FR,0,M,0,0,0,0,0,0,Moderate
5678,420,7,866929,FF,1,M,0,0,0,0,0,0,Moderate
6037,200,1,866740,FR,1,M,0,0,0,0,0,0,Moderate
131,5492.5,17,865500,AL,1,F,62,31,1,0,1,1,Moderate
1040,108400,18,865500,AL,2,M,59,98,1,0,0,0,Moderate
6155,150,5,865500,AL,1,F,0,62,1,0,0,0,Moderate
682,755,10,863600,AL,1,F,,,1,,,0,Moderate
6951,0,0,863000,FP,2,M,0,0,0,0,0,0,Moderate
5908,275,3,863000,AL,1,M,0,0,1,0,0,0,Moderate
2991,28423,19,862689,AL,2,M,60,86,1,0,1,1,Moderate
1731,35471.99,25,862188,AL,1,M,81,69,1,0,1,1,Moderate
4092,3040,4,862000,FR,1,M,0,0,0,0,0,0,Moderate
6202,125,2,861100,AL,1,M,0,0,1,0,0,0,Moderate
6952,0,0,860500,AL,,M,0,0,1,0,0,0,Moderate
494,8060,14,860300,AL,1,M,0,0,1,0,0,0,Moderate
3677,5290,35,860039,AL,0,M,67,86,1,0,0,0,Moderate
4684,1490,18,859231,AL,1,M,67,100,1,0,1,1,Moderate
1835,13036.5,25,859000,AL,1,M,59,72,1,0,0,0,Moderate
4877,1155,6,859000,AL,0,M,0,100,1,0,1,1,Moderate
4477,1900,6,859000,FP,2,M,0,0,0,0,0,0,Moderate
6356,90,3,859000,AL,0,M,0,0,1,0,0,0,Moderate
1236,84650,32,858500,AL,1,M,68,81,1,0,1,1,Moderate
4579,1680,25,858000,AL,2,M,42,75,1,1,1,2,Moderate
3473,7655,16,856500,AL,6,M,83,75,1,0,1,1,Moderate
1898,6168,5,856000,AL,2,M,0,0,1,0,0,0,Moderate
3560,6395,29,856000,AL,1,F,100,50,1,0,1,1,Moderate
967,81145,35,854684,AL,1,M,47,99,1,0,0,0,Moderate
4894,1140,20,854000,AL,0,M,13,89,1,0,0,0,Moderate
1124,4600,10,853000,AL,0,M,,,1,,,0,Moderate
3046,10754,19,852200,AL,6,M,80,77,1,0,0,0,Moderate
4860,1192.5,29,852000,AL,1,F,0,0,1,0,0,0,Moderate
2098,1885,18,850129,AL,3,M,69,72,1,0,1,1,Moderate
6410,70,1,850109,FR,1,M,0,0,0,0,0,0,Moderate
3741,4906,25,850000,AL,2,M,31,5,1,0,0,0,Moderate
6042,200,1,850000,FP,2,M,0,0,0,0,0,0,Moderate
